loca_2,representative_point_lat,representative_point_lng
WILGENA,-30.826555035,134.96406696573143
WIRRAMINNA,-31.22415171,136.29509550331406
MILLERS CREEK,-30.017237665,136.01931328433056
PURPLE DOWNS,-30.81361802,136.9182899009624
STUARTS CREEK,-29.5678442,136.94402536137943
MOUNT ARDEN,-32.25215764,137.74117981803187
OAKDEN HILLS,-31.63409035,137.00930244572208
HILTABA,-32.224957405,135.17061171434824
INGOMAR,-29.542270175,134.79913456953273
MCDOUALL PEAK,-29.58428203,135.46021904928807
ROXBY DOWNS STATION,-30.62798473,136.70876240110613
COOYERDOO,-33.013743665,137.08240735520323
IRON BARON,-33.003879330000004,137.15447778766435
SECRET ROCKS,-33.257956335,136.89426671359064
YUDNAPINNA,-32.07998515,137.08379274923539
GAWLER RANGES,-32.52188075,135.39800793195147
WILKATANA STATION,-32.131663685,137.76075762225287
FLINDERS RANGES,-31.48745857,138.46838786524862
SOUTH GAP,-31.67353,137.52953333300724
ISLAND LAGOON,-31.474955020000003,136.69453211621186
YELTANA,-32.785967740000004,136.31213885607613
WARTAKA,-32.491407525,137.0237527257237
MOUNT FALKLAND,-31.16229242,138.47706513593263
LAKE TORRENS,-31.05015073,137.8640121672584
PINJARRA STATION,-32.0609061,134.75152591028666
KATUNGA STATION,-32.790442445,137.1091179511722
MIDDLEBACK RANGE,-33.153501000000006,137.26049254538214
LAKE HARRIS,-31.153689274999998,135.15501047235492
ALPANA,-31.11680293,138.58149529325902
YARDEA,-32.27958875,135.5848801491245
BULGUNNIA,-30.223602145,134.7087040016728
COONDAMBO,-30.938208945,135.7161367353075
CORUNNA STATION,-32.69236424,137.06012728548507
MYOLA STATION,-33.003879330000004,137.22749688881265
AYERS RANGE SOUTH,-26.185517845,133.2629966287413
LAMBINA,-26.950655339999997,134.0510774291205
DE ROSE HILL,-26.509723595,133.32252515906555
TIEYON,-26.297536309999998,133.866260096207
LOCKES CLAYPAN,-32.500173860000004,135.0761894531268
MOOLOOLOO,-31.008420655000002,138.56473087531117
MOTPENA,-31.186861630000003,138.2962088675019
WALLERBERDINA,-31.857069725000002,138.0079457212861
NILPENA,-30.97375554,138.21034235940613
ORATUNGA STATION,-31.063014115,138.58393464096423
SIAM,-32.39000136,136.68760555891419
GILLES DOWNS,-32.919719015,136.91758726337432
LAKE GILLES,-32.895698115,136.7464305083413
BON BON,-30.562920315,135.4971093676437
KOLENDO,-32.33241902,136.15022828387987
LAKE GAIRDNER,-31.69495887,136.01328997483108
LAKE MACFARLANE,-31.89253645,136.7011422822803
MOONAREE,-31.821699289999998,135.65936546554917
MOUNT IVE,-32.510555415,136.0385868750131
NONNING,-32.309213495,136.4182327118956
NARLABY,-32.47428259,134.8813572198241
NANBONA,-31.715833845,132.67414615924596
NULLARBOR,-31.081969,130.53993511660588
YELLABINNA,-31.16256855,133.38022503898725
MAHANEWO,-31.711015,136.4011674839452
THURLGA,-32.468019995000006,135.76620297398568
ARCOONA,-31.1304875,137.10353654799775
BUNGEROO,-32.800711570000004,136.2112228818434
MARREE STATION,-29.622934755,138.0996391408848
MUNDOWDNA,-29.749405215,138.3960541288483
PANDURRA,-32.55972647,137.2681778258749
NORTH MOOLOOLOO,-30.647531995,138.53902457672598
GUM CREEK STATION,-31.20808971,138.6604256646619
PARAKYLIA,-30.48145573,136.28047997156997
CALLANNA,-29.54379517,137.6537005318872
KOKATHA,-31.329035225,135.33139727891012
KONDOOLKA,-32.067946945,134.97306066334232
LAKE EVERARD,-31.701799045,135.0036766624528
ANDAMOOKA STATION,-30.566584985,137.15000015741097
PUTTAPA,-30.71141645,138.47088249578417
BURR WELL,-30.4570506,138.65622757688828
KOOTABERRA,-32.017681190000005,137.51695421816828
CLAYTON STATION,-29.315470519999998,138.4322539386821
FARINA STATION,-30.086199655,138.21692441060475
LEIGH CREEK STATION,-30.431091045,138.4705936962423
YADLAMALKA,-31.915515,137.85404526896838
CARRIEWERLOO,-32.32442485,137.36187602527593
PERNATTY,-31.395753265,137.41022234972485
MYRTLE SPRINGS,-30.33871255,138.25271378522388
YALYMBOO,-31.719324524999998,136.75550286193578
WINTABATINYANA,-31.4446582,138.18089619811684
BILLA KALINA,-29.90917871,136.4023006316839
EMEROO,-32.34205325,137.8719962421414
YUMBARRA,-31.718518,133.55781767696098
ILLEROO,-32.501099735,137.4557424064759
WITCHELINA,-30.156134379999997,137.91394906781625
LINCOLN GAP,-32.555523734999994,137.53743525031643
UNO,-32.813735519999994,136.5514352386605
COMMONWEALTH HILL,-30.008501950000003,133.90025217841662
MULGATHING,-30.446753225000002,133.84404233637034
PLUMBAGO,-31.995052905,139.90841266752372
WORUMBA,-31.88970213,138.6945426631139
BIMBOWRIE,-32.0255,140.24332509936409
GAMMON RANGES,-30.555974194999997,139.2263217553915
PARCOOLA,-33.64909206,140.10235914114136
PINE VALLEY STATION,-33.289584125000005,140.29538625571624
TAYLORVILLE STATION,-33.923190515,140.19195051047163
WITCHITIE,-32.14303923,138.9627809522962
CALPERUM STATION,-33.822407275,140.6363822873603
BOOLCOOMATTA,-31.912882165,140.59348579818877
ARKAROOLA,-30.18926389,139.377165482169
MOOLAWATANA,-29.939400485,139.81127833429616
KALAMURINA,-27.808560300000003,137.62837995033453
BIBLIANDO,-31.86262763,139.0840791283056
BOLLARDS LAGOON,-28.765521835,140.74943381982908
ALTON DOWNS STATION,-26.187849575,138.98414267592233
DULKANINNA,-29.116092695,138.64150604338806
LAKE EYRE,-28.675097105,137.4318004507124
ERINGA,-26.45155305,134.75217487162467
ANNA CREEK,-28.762460535000002,136.02344172026375
ARCKARINGA,-27.918277325,134.88196737996265
MOUNT BARRY,-28.38358929,134.8580585754218
WILLIAM CREEK,-28.90697558,136.34306933935773
HOLOWILIENA SOUTH,-32.02255581,138.92859277102303
MERTY MERTY,-28.554588175,140.42601228433114
MULOORINA,-29.233226745,137.89726632032858
MUNGERANIE,-28.01533123,139.11977399421596
PANDIE PANDIE,-26.42810333,139.76092932487416
TODMORDEN,-27.270926825,134.7214890834735
MINBURRA PLAIN,-32.504672665,138.99563086922998
COWARIE,-27.468421805,138.41874662464494
MULYUNGARIE,-31.55448044,140.8353292053951
WILCOWIE,-32.093413505,138.80271061119515
MINBURRA STATION,-32.27564219,139.01847182791323
FLORINA STATION,-32.355926065,139.93165323395868
GRAMPUS,-32.79840312,139.52997749460434
ETADUNNA,-28.866539045,138.56126193400473
MACUMBA,-27.224056445000002,136.0901243155601
SIMPSON DESERT,-26.851255115,137.29190336677647
NORTH HILLS,-32.379480885,138.84590141453182
WILLIPPA,-31.75080318,139.0940379090456
KALABITY,-31.723507695,140.0323958021214
MARTINS WELL,-31.46202969,139.18698870907562
MELTON STATION,-32.28029096,139.3176411696842
MOUNT SERLE,-30.399436549999997,138.77615724585516
MULGA VIEW,-30.87843893,139.11595018223062
MOUNT HAVELOCK,-31.682507795,138.78578049190259
WITJIRA,-26.457196359999998,135.6856417884498
WARRAWEENA,-30.82509757,138.6656433896916
UMBERATANA,-30.149483125,139.13487955658204
MUTOOROO,-32.607240205,140.7516580162992
WAROONEE,-32.504429305,139.22726133412266
ANGEPENA,-30.659666350000002,138.86788378526853
MANNERS WELL,-30.636181505000003,138.71241436415454
MANUNDA STATION,-32.88494408,139.82813725906416
OULNINA PARK,-32.597036335,139.84573509152585
CLIFTON HILLS STATION,-27.20802749,139.24071974980603
MULKA,-28.38737912,138.90929697461272
CROWN POINT,-26.0903685,134.72036222029132
MOUNT SARAH,-27.062957465,135.35506285040054
BULLOO CREEK,-32.138323674999995,140.48849057419613
PINDA SPRINGS,-30.793073999999997,138.85546951296757
WIRREALPA,-31.18156148,139.17020304704317
CORDILLO DOWNS,-26.43637563,140.56330118354316
GIDGEALPA,-28.046326055,140.18314257608108
LINDON,-29.2518886,140.39166118489317
MOUNT FREELING,-30.016491135000003,139.37543712145776
MOUNT LYNDHURST,-30.019247835,138.82245636407552
MURNPEOWIE,-29.411432525000002,139.33640385034658
STRZELECKI DESERT,-28.702155655,139.58498134049785
WERTALOONA,-30.93013253,139.35635885482804
GLUEPOT,-33.746918429999994,140.1452904837073
KALKAROO,-31.796634495,140.52910165561866
KOONAMORE,-32.13131749,139.2802164306163
MOOLEULOOLOO,-31.647696855,140.35660658333688
BARATTA,-31.948994825,139.19014549826522
ALLANDALE STATION,-27.73375905,135.5743751337635
EVELYN DOWNS,-27.929107605,134.3714060278066
MOUNT WILLOUGHBY,-28.209086265,134.02295045453315
WOOLTANA,-30.311445544999998,139.69419990387337
YANKANINNA,-30.346390005,139.0063960656111
MOUNT CLARENCE STATION,-29.00980219,134.41781940032695
BLACK HILL STATION,-31.80162609,138.83205255455306
HOLOWILIENA,-31.910554975,138.91135235967485
CHOWILLA,-33.774096165,140.92878360403947
MOUNT VICTOR STATION,-32.044654085,139.63474803388027
WESTONS FLAT,-33.922206044999996,139.9128288855111
QUINYAMBIE,-30.313645960000002,140.6678676648049
UPALINNA,-31.56051496,139.0104188113109
WILLOW SPRINGS,-31.47531405,138.91375134031495
MABEL CREEK,-29.194715515,134.0899704483031
WINTINNA,-27.747575275,133.94469896864464
WELBOURN HILL,-27.390668575,133.89422015175444
TIKALINA,-32.258573975000004,140.63559269779745
WADNAMINGA,-32.525755059999995,140.2920093756712
PRELINNA,-31.643267835,138.73593616289065
SHAGGY RIDGE,-31.80128504,138.741049298838
NILPINNA STATION,-28.381985295,135.59021081240962
NARRINA,-30.91829371,138.80497532743124
OULNINA,-32.44125478,140.5016913961031
OUTALPA,-32.202518445,140.15428484585505
PINE CREEK STATION,-32.18514263,140.95072889203016
LAKE FROME,-30.70202189,139.79863980707182
MINGARY,-32.128154765,140.74165556791482
MUNDI MUNDI,-31.71186968,140.94980403377903
NETLEY GAP,-32.781891765,140.0340610007912
HAWKS NEST STATION,-34.034546755,140.45263434569247
OLD KOOMOOLOO,-33.549017539999994,139.75528245700735
WIAWERA,-32.279255,140.42851258170663
WINNININNIE,-32.46443113,139.7922548155925
BALAH,-33.66235274,139.85480300017863
BUNYUNG,-33.797089729999996,139.828113324329
CANEGRASS,-33.558391125,140.10129699535952
OAKVALE STATION,-32.92997264,140.82800320973004
YARRAMBA,-31.595620935,140.62236755851285
PUALCO RANGE,-32.95699055,139.57514981986193
BENDA,-32.660243445,140.11566154867643
WOMPINIE,-31.96795054,140.8364780631603
ABMINGA STATION,-32.21341658,140.31475749117124
BINDARRAH,-32.085791345000004,140.67009811475216
STURT VALE,-33.23559018,139.978644528711
CURNAMONA,-31.664433775,139.55533233585385
ERUDINA,-31.384796735000002,139.55378842073742
DANGGALI,-33.3778368,140.7200868733605
FARAWAY HILL,-33.13619508,139.71170477669088
ANGORIGINA,-31.099127725000002,138.81552316625385
QUONDONG,-33.030895959999995,140.42820604545102
WARNES,-33.342819309999996,139.52702622439665
THREE CREEKS,-32.0023624,138.7734857566023
FROME DOWNS,-30.57636647,140.1748255235364
WEEKEROO,-32.21430651,139.9859266625084
DEVONBOROUGH DOWNS,-32.68325733,140.2999499408762
TEPCO STATION,-32.266942154999995,140.80316346493305
ERITH,-34.22160805,138.40188778559542
BEETALOO VALLEY,-33.19527205,138.21390367532996
KENTON VALLEY,-34.85886154,138.8967010283789
WEEROONA ISLAND,-33.101527315,138.03390718596023
WEDGE ISLAND,-35.15408161,136.46119120485605
DAVENPORT,-32.47324089,137.7884104595189
LAKE ALBERT,-35.623482255,139.30445679852448
LAKE ALEXANDRINA,-35.45756525,139.1656230976286
CULTANA,-32.770732190000004,137.48955574273288
MULGARIA,-30.17627,137.45809417653288
BELTANA STATION,-30.677559995,138.12124316338247
KALKA,-26.111092534999997,129.1486503909248
KALTJITI,-26.774735695,132.02510476242517
KANPI,-26.155250065,130.10942112160194
MIMILI,-27.023944375,132.69916945229193
MURPUTJA,-26.16677591,130.1829866378302
NYAPARI,-26.182250375000002,130.2060151476192
PIPALYATJARA,-26.177519949999997,129.14130525570755
PUKATJA,-26.290285165,132.13864072561358
UMUWA,-26.478151975,132.0255306121029
WATARRU,-27.02864359,129.90458044976776
WATINUMA,-26.521130015,131.88099955178308
YUNYARINYI,-26.314738124999998,132.44548173822474
AMATA,-26.13383804,131.16783497266152
IWANTJA,-26.969485135,133.31332191831348
LIGHTSVIEW,-34.862024695,138.62744092697943
ANANGU PITJANTJATJARA YANKUNYTJATJARA,-27.062451545000002,131.31938804285815
OAK VALLEY,-29.452707495,130.8109479392428
TONSLEY,-35.009957165,138.57170487059045
PARSONS BEACH,-34.767467505,137.48493844605093
EYRE,-34.68921824,138.65388144252074
CHITON,-35.530648785,138.65740423472226
CANOWIE BELT,-33.187729625,138.7681011966709
CANUNDA,-37.7311631,140.31939508115585
CAPE BORDA,-35.75407161,136.71177744358783
CAPE DOUGLAS,-38.01073304,140.59914709286224
CAPE JAFFA,-36.957500055,139.69664409468805
CAPE JERVIS,-35.595470195000004,138.13582457049438
CARALUE,-33.276849505,136.11751910619932
CARAWA,-32.33505175,134.20524968729862
CARCUMA,-35.58123445,140.05189896927
ANDREWS,-33.612293050000005,138.6377100518685
CAREW,-36.29550592,140.49273467143357
CAREY GULLY,-34.965780495000004,138.7685825778641
CAROLINE,-37.91717075,140.90823405582398
CARPENTER ROCKS,-37.882222295000005,140.41844639324916
CARRICKALINGA,-35.424695785,138.34497110965665
CARRIETON,-32.4083211,138.54965243332856
CASSINI,-35.682237245,137.2991534390609
CASTAMBUL,-34.870914819999996,138.76490107492288
CAURNAMONT,-34.865097265,139.59522048241624
CAVAN,-34.823431244999995,138.60130180199587
ANDREWS FARM,-34.674864465,138.66017768945383
CAVENAGH,-32.6706571,138.99560787873776
CAVETON,-37.954349595,140.8300876516778
CEDUNA,-32.07574365,133.68416312365665
CHAFFEY,-34.09292805,140.7095660826501
CHAIN OF PONDS,-34.81916289,138.84397396359583
CHANDADA,-32.76200509,134.66072340963495
CHANDLERS HILL,-35.08381465,138.62339944522367
CHAPEL HILL,-35.084387,138.7669236392375
CHAPMAN BORE,-35.11169825,139.54243534674836
CHARLESTON,-34.90922975,138.93026834989377
ANGAS PLAINS,-35.334939305,138.9695433815481
CHARLTON GULLY,-34.5414985,135.799333427392
CHARRA,-32.09669715,133.33538729018585
CHELTENHAM,-34.86828242,138.52346403827198
CHERRY GARDENS,-35.0693395,138.65636224756554
CHERRYVILLE,-34.906605,138.7811912909976
CHILPENUNDA,-32.588996945000005,134.5097842466104
CHINAMAN WELLS,-34.38729178,137.4778581367201
CHINBINGINA,-32.234976715,134.22977021258833
CHRISTIE DOWNS,-35.12971105,138.4954707541347
CHRISTIES BEACH,-35.133636185,138.47731212911975
ANGAS VALLEY,-34.74871425,139.2884917068151
CLAPHAM,-34.991779,138.60466588225108
CLARE,-33.84056925,138.611287704519
CLARENCE GARDENS,-34.972536219999995,138.57778868614324
CLARENCE PARK,-34.9642807,138.58370910249482
CLARENDON,-35.117235475,138.63229194382833
CLAY WELLS,-37.32980325,140.11722130833846
CLAYPANS,-34.8155703,139.7138849223075
CLEARVIEW,-34.85783103999999,138.61380403010943
CLELAND,-34.972276155,138.69842809285967
ANGASTON,-34.53455475,139.06116235703826
CLEMENTS GAP,-33.5084391,138.06444315625308
CLEVE,-33.709016765,136.51726007359008
CLINTON,-34.212777349999996,138.00141894987382
CLINTON CENTRE,-34.21786755,137.91836406245784
CLOVELLY PARK,-34.998751535,138.57083966493101
COBDOGLA,-34.2328332,140.41191505545765
COCATA,-33.248151754999995,135.2450975671834
COCKALEECHIE,-34.22927751,135.85862707192823
COCKATOO VALLEY,-34.630616315,138.83829393347756
COCKBURN,-32.076313995,140.9585970799249
ANGLE PARK,-34.85633137,138.56081427339586
COFFIN BAY,-34.5802528,135.3201058953259
COLEBATCH,-35.949545705,139.7419759015259
COLES,-37.247587655000004,140.52046246669664
COLLEGE PARK,-34.911238499999996,138.62012135830344
COLLEY,-33.06371045,134.64798502476697
COLLINSFIELD,-33.6025225,138.21218435735736
COLLINSVILLE,-33.4026676,139.22803338894698
COLLINSWOOD,-34.888917,138.61123753504137
COLONEL LIGHT GARDENS,-34.98402985,138.5920758732865
COLTON,-33.445976005000006,134.9099984365366
ANGLE VALE,-34.637336835,138.64635942964327
COMAUM,-37.22019772,140.92467999907427
COMMISSARIAT POINT,-32.604712774999996,137.76207805989756
COMPTON,-37.80846983,140.6818452759334
CONCORDIA,-34.57644629,138.7906976835439
CONDOWIE,-33.781575255,138.3312505208025
CONMURRA,-37.12103345,140.18576480303108
COOBER PEDY,-29.00978485,134.82648904082652
COOBOWIE,-35.042026565,137.7255327550697
COOKE PLAINS,-35.402732799999995,139.52230956114636
COOLILLIE,-33.43746355,135.22397490179588
ANNADALE,-34.408604295,139.3639772186255
COOLTONG,-34.100622525,140.67350096618583
COOMANDOOK,-35.440347599999996,139.71518155816779
COOMBE,-35.953300405,140.25337638244224
COOMOOROO,-32.66731635,138.5046838928189
COOMUNGA,-34.661325094999995,135.72018491547254
COONALPYN,-35.6625478,139.86725505783465
COONAMIA,-33.192897285,138.04336774301575
COONAWARRA,-37.28923496,140.8822806907064
COORABIE,-31.8332203,132.11048072551003
COORONG,-36.10546551,139.60077236746258
ADELAIDE AIRPORT,-34.94763625,138.53351119750576
ANTECHAMBER BAY,-35.78837853,138.05775350271603
COOTRA,-33.268902005,135.94302474142103
COPEVILLE,-34.804752050000005,139.91141183549803
COPLEY,-30.49128248,138.40484660395543
CORNY POINT,-34.951750425,137.05005075110654
COROMANDEL EAST,-35.04798135,138.6486126519771
COROMANDEL VALLEY,-35.04622496,138.62506825373737
CORTLINYE,-33.0230586,136.33991024249173
COUCH BEACH,-34.909961105,137.17568180117107
COULTA,-34.399476809999996,135.4566443486905
COWANDILLA,-34.932470615,138.55692058829428
APAMURRA,-34.863425695000004,139.20469922776638
COWELL,-33.747063940000004,136.81695844050756
COWIRRA,-34.92109037,139.33832994003893
CRADOCK,-32.12337985,138.51847844981245
CRAFERS,-34.98544965,138.7156349308808
CRAFERS WEST,-34.993907160000006,138.6832022278062
CRAIGBURN FARM,-35.04141953,138.60362102981307
CRAIGMORE,-34.701137975,138.7121362256793
CRESCENT,-34.207090485,140.7435843922928
CROMER,-34.762941875,138.97764329434892
CROSS ROADS,-34.056640994999995,137.6120623478306
APOINGA,-33.90943219,138.92994408851226
CROYDON,-34.894695125,138.5652935076125
CROYDON PARK,-34.880638395,138.56658239542855
CRYSTAL BROOK,-33.380013149999996,138.19633611374516
CUDLEE CREEK,-34.858182600000006,138.82753558726108
CULBURRA,-35.8097407,139.93381746324843
CUMBERLAND PARK,-34.971844649999994,138.5866869458417
CUMMINS,-34.2739815,135.6382741994794
CUNGENA,-32.606280049999995,134.67620356698558
CUNLIFFE,-34.062956799999995,137.7653072608052
APPILA,-33.040960545,138.40958598903524
CUNNINGHAM,-34.43679865,137.81580629016236
CUNYARIE,-32.878564595,136.34004995956877
CURRAMULKA,-34.670402800000005,137.75537232323995
CURRENCY CREEK,-35.44680678,138.78234648129836
CUSTON,-36.468433945,140.92870143894635
CUTTLEFISH BAY,-35.752787665,138.03424702491918
CYGNET RIVER,-35.702555724999996,137.54349855159205
D'ESTREES BAY,-35.956168000000005,137.58248197164755
DALKEY,-34.18922791,138.42264015528139
DARKE PEAK,-33.42132264999999,136.1856322705944
ARDROSSAN,-34.438306405000006,137.90150605479622
DARLINGTON,-35.03151237,138.55557742490566
DAVEYSTON,-34.47383674,138.87763985203634
DAVOREN PARK,-34.690803825,138.66887939663076
DAW PARK,-34.9800679,138.5873173614292
DAWESLEY,-35.0434368,138.95210899260806
DAWSON,-32.81538535,138.9956888833036
DE MOLE RIVER,-35.72653511,136.8019254878119
DEEP CREEK,-35.630162299999995,138.2281919471473
DEEPWATER,-36.140325634999996,139.82363910059945
DELAMERE,-35.57463185,138.2081087661726
DENIAL BAY,-32.115585185,133.55218000720623
DERNANCOURT,-34.86240283,138.67633572721058
DEVLINS POUND,-34.1144398,140.17911148134016
DEVON PARK,-34.88801591,138.57979375907445
DINGABLEDINGA,-35.264624,138.63845423274205
DIREK,-34.724878215000004,138.60932259556654
DISMAL SWAMP,-37.692694904999996,140.73573391734513
DONOVANS,-38.010393414999996,140.95630376321617
DORSET VALE,-35.106199445,138.70930269728257
DOVER GARDENS,-35.024648255,138.53703024797403
ARMAGH,-33.826202375,138.575402067466
DOWLINGVILLE,-34.339920750000005,137.93033255313117
DRY CREEK,-34.81696333,138.56472452996758
DUBLIN,-34.463268015,138.34461220613753
DUCK PONDS,-34.728645325,135.76561029406486
DUDLEY EAST,-35.777807055,137.97600215575358
DUDLEY PARK,-34.879902375,138.5792531076204
DUDLEY WEST,-35.813446955,137.86717699605234
DULWICH,-34.936882964999995,138.62874918549838
DUNCAN,-35.748259605,137.1229198368627
DUTTON,-34.32074322,139.13486804752654
ARNO BAY,-33.894501035,136.5557318463371
DUTTON EAST,-34.349506149999996,139.23508734446426
EAST MOONTA,-34.08060705,137.6267199546083
EASTWOOD,-34.943482445,138.62263466896036
EBA,-34.068792,139.57355402653184
EBA ANCHORAGE,-32.68909932,134.29413649698546
EBENEZER,-34.4174023,139.01426779809717
ECHUNGA,-35.095668950000004,138.80626303729355
EDEN HILLS,-35.02066412,138.59563328043708
EDEN VALLEY,-34.6666979,139.12996486202476
EDILLILIE,-34.40846764,135.66395585025526
ARTHURTON,-34.239295955,137.78202054788477
EDINBURGH,-34.721595195,138.63804793719984
EDITHBURGH,-35.100133565,137.71574006476487
EDWARDSTOWN,-34.980490700000004,138.56946633780353
EIGHT MILE CREEK,-38.0198496,140.8000614225387
ELIZABETH,-34.71878122,138.6684267146351
ELIZABETH DOWNS,-34.697974560000006,138.69501934588044
ELIZABETH EAST,-34.728669069999995,138.68067872565922
ELIZABETH GROVE,-34.735841640000004,138.67013852036655
ELIZABETH NORTH,-34.70101742,138.67666078707754
ELIZABETH PARK,-34.711838220000004,138.68629974007956
ASCOT PARK,-34.988929549999995,138.56115901228716
ELIZABETH SOUTH,-34.74091056,138.65590032302856
ELIZABETH VALE,-34.749008155,138.66947705377302
ELLISTON,-33.631737965,134.88930986276745
ELWOMPLE,-35.314168555,139.57632905099774
EMU BAY,-35.588457289999994,137.55322369058933
EMU DOWNS,-33.8939508,138.99640174912372
EMU FLAT,-33.85965355,138.59155124849843
ENCOUNTER BAY,-35.57705708,138.59273675609288
ENFIELD,-34.860657235000005,138.6053779746557
AGERY,-34.143289800000005,137.6990437343046
ASHBOURNE,-35.2991161,138.76476774499287
ERINDALE,-34.9291575,138.66388821316366
ERSKINE,-32.679987955,138.84409946214402
ETHELTON,-34.848596900000004,138.49016547109764
ETTRICK,-35.03356915,139.5427657985412
EUDUNDA,-34.172182805,139.09557799987522
EURELIA,-32.52210515,138.5528595039567
EUROMINA,-33.61877071,138.57310187187835
EVANDALE,-34.90528546,138.6356621130197
EVANSTON,-34.61952782,138.7348777690098
ASHFORD,-34.94940505,138.57419608136064
EVANSTON GARDENS,-34.62791429,138.71759595610087
EVANSTON PARK,-34.629568855,138.74833002098407
EVANSTON SOUTH,-34.648882310000005,138.72442017826805
EVERARD CENTRAL,-33.92284775,138.3194671544025
EVERARD PARK,-34.9538835,138.5745344962105
EXETER,-34.83823185,138.49099548835235
FAIRVIEW PARK,-34.800066015,138.72977296618973
FARINA,-30.07186431,138.27559436734342
FARRELL FLAT,-33.80323901,138.7883240185816
FELIXSTOW,-34.8891787,138.64818386011484
ASHTON,-34.941251315,138.73246752923012
FERRYDEN PARK,-34.86864465,138.56135419266093
FIELD,-35.79361555,139.64373783616477
FINDON,-34.89852305,138.53190363624765
FINNISS,-35.38241945,138.83854377936024
FIRLE,-34.904578650000005,138.6531592942249
FISCHER,-34.495315160000004,138.6212960256113
FISHER,-34.5174658,139.5042331281125
FITZROY,-34.896674250000004,138.59115954628712
FIVE MILES,-34.86635,139.39556430677357
ASHVILLE,-35.518972700000006,139.37863230657348
FLAGSTAFF HILL,-35.048317035,138.58208739556468
FLAXLEY,-35.1368324,138.82045728331633
FLAXMAN VALLEY,-34.6193763,139.0399555619331
FLINDERS CHASE,-35.906534445,136.68333454503238
FLINDERS PARK,-34.91148292,138.54374519858598
FORDS,-34.3904163,138.8703566598509
FOREST RANGE,-34.932669950000005,138.79870971360347
FORESTVILLE,-34.951705000000004,138.5808948302335
FORRESTON,-34.77731095,138.9264637822833
FORSTER,-34.73267449,139.5604593162591
ATHELSTONE,-34.871320645,138.70694917722497
FOUL BAY,-35.15406428,137.24090038700783
FOUNTAIN,-34.587244350000006,135.63666550737412
FOWLERS BAY,-31.8738288,132.40785463345767
FOX,-37.24873361,140.33413957973872
FRAHNS,-34.88756745,139.36267294195156
FRANCES,-36.704008,140.88055125355356
FRANKLYN,-33.14851965,139.10395078581297
FRANKTON,-34.299012950000005,139.20497958422334
FRAYVILLE,-34.851360150000005,139.24510471966693
FREELING,-34.45276682,138.82122488414734
ATHOL PARK,-34.856242115,138.54267688344095
FREWVILLE,-34.94888265,138.63188252163275
FULHAM,-34.92746515,138.51475655720128
FULHAM GARDENS,-34.915623995000004,138.5132050104871
FULLARTON,-34.95260472,138.62812271480965
FURNER,-37.41428775,140.33483533394678
GALGA,-34.66070955,139.92963689953865
GAWLER,-34.59857985,138.744380600172
GAWLER BELT,-34.5748333,138.7253997740615
GAWLER EAST,-34.602337045,138.76303877163775
GAWLER RIVER,-34.61046959,138.65773913727753
AUBURN,-34.0345632,138.67805125501053
GAWLER SOUTH,-34.610235495,138.7457455332118
GAWLER WEST,-34.604217455,138.73313934679248
GEMMELLS,-35.1768122,138.8982627405254
GEORGETOWN,-33.374095945,138.41279625696382
GEPPS CROSS,-34.84109665,138.60679344740294
GERANIUM,-35.464980534999995,140.1630019675182
GERANIUM PLAINS,-33.97980200000001,139.21397847240968
GERARD,-34.35134335,140.50530479242232
GERMAN CREEK,-37.82417545,140.50630990630253
GERMAN FLAT,-37.779353900000004,140.42767970349072
AULDANA,-34.917630865,138.68684909405277
GERMEIN BAY,-33.123806695,138.05539541158626
GIFFORD HILL,-35.16136675,139.2244388953412
GILBERTON,-34.90144501,138.61188490696577
GILES CORNER,-34.224317150000005,138.7228268022331
GILLENTOWN,-33.880361449999995,138.6116566808756
GILLES PLAINS,-34.851662065,138.65842183368716
GILLMAN,-34.830373245000004,138.5236559879512
GLADSTONE,-33.28146565,138.36900046047847
GLANDORE,-34.96066331,138.5679308739769
GLANVILLE,-34.84359205,138.49053210516115
AUSTRALIA PLAINS,-34.0781133,139.1633374702708
GLEN OSMOND,-34.960196745000005,138.6493629147314
GLENALTA,-35.01143279,138.62834382486471
GLENBURNIE,-37.8254648,140.91841781893135
GLENCOE,-37.67630935,140.60561559438977
GLENDAMBO,-30.969559805000003,135.76016307850705
GLENELG,-34.979548914999995,138.51477792616856
GLENELG EAST,-34.982745480000006,138.52485925564076
GLENELG NORTH,-34.967790035,138.51853108546356
GLENELG SOUTH,-34.98825024,138.51462619930572
GLENGOWRIE,-34.986338535,138.534069105953
AVENUE RANGE,-36.9318365,140.17133264502283
GLENROY,-37.221783099999996,140.8214541016043
GLENSIDE,-34.942580705,138.633741427958
GLENUNGA,-34.950563895,138.63886494995157
GLOBE DERBY PARK,-34.78559616,138.5873694753575
GLOSSOP,-34.283840045000005,140.5448080544061
GLYNDE,-34.895371095,138.65221375042148
GOLDEN GROVE,-34.77043476,138.7437203661736
GOLDEN HEIGHTS,-34.19940033,139.9353996443956
GOMERSAL,-34.534570545,138.89525625710118
GOOD HOPE LANDING,-34.1717759,140.16284290748354
ALAWOONA,-34.7462883,140.465458755597
AVOCA DELL,-35.090567765,139.3121621996653
GOODWOOD,-34.95105435,138.59220550931298
GOOLWA,-35.488716600000004,138.7684893539842
GOOLWA BEACH,-35.514151874999996,138.7609555733403
GOOLWA NORTH,-35.484220355,138.81348881418063
